rating_id,customer_id,product_id,transaction_id,rating,review_text,rating_date
RATING_00016380,CUST_001118,PROD_001570,TXN_00015855,5.0,Chất lượng vượt mong đợi,2025-08-31 22:42:08
RATING_00016381,CUST_002107,PROD_000074,TXN_00011726,3.2,Không hài lòng với chất lượng,2025-10-12 22:42:06
RATING_00016382,CUST_002707,PROD_001616,TXN_00019187,4.1,"Sản phẩm bình thường, có thể cân nhắc",2025-10-17 22:42:10
RATING_00016383,CUST_001295,PROD_000244,TXN_00042027,5.0,Chất lượng vượt mong đợi,2025-10-04 22:42:22
RATING_00016384,CUST_004873,PROD_001054,TXN_00028466,3.2,Giá không xứng đáng với chất lượng,2025-09-30 22:42:15
RATING_00016385,CUST_003184,PROD_001729,TXN_00013612,4.7,"Sản phẩm tuyệt vời, chất lượng cao",2025-10-20 22:42:07
RATING_00016386,CUST_003714,PROD_000391,TXN_00049917,3.8,"Chất lượng ổn, đúng như mô tả",2025-09-20 22:42:25
RATING_00016387,CUST_001371,PROD_001629,TXN_00021149,4.7,Chất lượng vượt mong đợi,2025-07-24 22:42:11
RATING_00016388,CUST_004942,PROD_001572,TXN_00035788,4.3,"Tạm được, có vài điểm cần cải thiện",2025-09-19 22:42:19
RATING_00016389,CUST_002483,PROD_001749,TXN_00025796,5.0,Chất lượng vượt mong đợi,2025-09-29 22:42:14
RATING_00016390,CUST_002544,PROD_001718,TXN_00045332,3.7,"Chất lượng ổn, đúng như mô tả",2025-10-13 22:42:23
RATING_00016391,CUST_001191,PROD_001382,TXN_00000825,3.8,"Tạm được, có vài điểm cần cải thiện",2025-05-01 22:42:00
RATING_00016392,CUST_003643,PROD_001317,TXN_00042958,4.7,"Đáng tiền, sẽ mua lại lần sau",2025-09-25 22:42:22
RATING_00016393,CUST_002160,PROD_001217,TXN_00033620,2.9,Chất lượng không như mong đợi,2025-09-22 22:42:18
RATING_00016394,CUST_001859,PROD_000878,TXN_00036640,2.8,Không hài lòng với chất lượng,2025-10-11 22:42:19
RATING_00016395,CUST_003315,PROD_001410,TXN_00005867,3.8,"Sản phẩm khá tốt, giá hợp lý",2025-09-25 22:42:03
RATING_00016396,CUST_000110,PROD_001599,TXN_00033109,4.4,"Sản phẩm bình thường, có thể cân nhắc",2025-10-08 22:42:17
RATING_00016397,CUST_003508,PROD_000525,TXN_00024016,5.0,Rất hài lòng với sản phẩm này,2025-10-15 22:42:13
RATING_00016398,CUST_001670,PROD_000814,TXN_00048335,5.0,Rất hài lòng với sản phẩm này,2025-07-16 22:42:25
RATING_00016399,CUST_003731,PROD_001334,TXN_00026520,4.3,"Sản phẩm khá tốt, giá hợp lý",2025-06-12 22:42:14
RATING_00016400,CUST_003624,PROD_000853,TXN_00005987,3.6,"Sản phẩm bình thường, có thể cân nhắc",2025-10-07 22:42:03
RATING_00016401,CUST_004025,PROD_000013,TXN_00042928,5.0,"Sản phẩm tuyệt vời, chất lượng cao",2025-09-19 22:42:22
RATING_00016402,CUST_003732,PROD_000040,TXN_00000190,4.8,Chất lượng vượt mong đợi,2025-10-19 22:41:59
RATING_00016403,CUST_000819,PROD_000108,TXN_00026299,3.9,"Chất lượng ổn, đúng như mô tả",2025-09-10 22:42:14
RATING_00016404,CUST_002464,PROD_000491,TXN_00004321,5.0,Chất lượng vượt mong đợi,2025-09-26 22:42:02
RATING_00016405,CUST_002543,PROD_001591,TXN_00039489,3.6,"Sản phẩm bình thường, có thể cân nhắc",2025-09-10 22:42:20
RATING_00016406,CUST_004346,PROD_000866,TXN_00008350,3.0,Giá không xứng đáng với chất lượng,2025-07-07 22:42:04
RATING_00016407,CUST_002435,PROD_001083,TXN_00021256,3.5,Không hài lòng với chất lượng,2025-09-25 22:42:12
RATING_00016408,CUST_003662,PROD_001093,TXN_00012836,5.0,Rất hài lòng với sản phẩm này,2025-09-22 22:42:07
RATING_00016409,CUST_002129,PROD_001634,TXN_00019555,3.1,Không hài lòng với chất lượng,2025-09-27 22:42:11
RATING_00016410,CUST_004086,PROD_000101,TXN_00002819,4.3,"Sản phẩm bình thường, có thể cân nhắc",2025-08-11 22:42:01
RATING_00016411,CUST_001546,PROD_001149,TXN_00001259,4.2,"Sản phẩm bình thường, có thể cân nhắc",2025-10-03 22:42:00
RATING_00016412,CUST_003660,PROD_000772,TXN_00033396,4.8,"Sản phẩm tuyệt vời, chất lượng cao",2025-07-18 22:42:17
RATING_00016413,CUST_003261,PROD_000688,TXN_00035363,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-10-20 22:42:18
RATING_00016414,CUST_004129,PROD_001162,TXN_00029724,3.0,"Sản phẩm có vấn đề, cần cải thiện",2025-09-15 22:42:16
RATING_00016415,CUST_001828,PROD_000148,TXN_00029435,4.0,"Sản phẩm khá tốt, giá hợp lý",2025-10-11 22:42:16
RATING_00016416,CUST_001575,PROD_001700,TXN_00030843,3.7,"Sản phẩm bình thường, có thể cân nhắc",2025-09-24 22:42:16
RATING_00016417,CUST_001836,PROD_001512,TXN_00013017,4.1,"Sản phẩm khá tốt, giá hợp lý",2025-10-09 22:42:07
RATING_00016418,CUST_004098,PROD_000237,TXN_00011679,4.6,"Đáng tiền, sẽ mua lại lần sau",2025-10-20 22:42:06
RATING_00016419,CUST_000003,PROD_001375,TXN_00005519,4.0,"Chất lượng ổn, đúng như mô tả",2025-10-14 22:42:03
RATING_00016420,CUST_003065,PROD_001210,TXN_00040183,5.0,Chất lượng vượt mong đợi,2025-10-03 22:42:21
RATING_00016421,CUST_000765,PROD_000126,TXN_00014436,3.3,"Sản phẩm có vấn đề, cần cải thiện",2025-09-02 22:42:08
RATING_00016422,CUST_003527,PROD_000416,TXN_00005227,5.0,"Sản phẩm tuyệt vời, chất lượng cao",2025-10-18 22:42:03
RATING_00016423,CUST_000790,PROD_001065,TXN_00012881,5.0,Rất hài lòng với sản phẩm này,2025-08-10 22:42:07
RATING_00016424,CUST_002031,PROD_000070,TXN_00028823,4.5,"Sản phẩm khá tốt, giá hợp lý",2025-08-15 22:42:15
RATING_00016425,CUST_002006,PROD_000232,TXN_00002579,4.4,"Sản phẩm bình thường, có thể cân nhắc",2025-08-17 22:42:01
RATING_00016426,CUST_002364,PROD_001478,TXN_00036696,4.2,"Tạm được, có vài điểm cần cải thiện",2025-09-11 22:42:19
RATING_00016427,CUST_003311,PROD_001133,TXN_00028416,4.8,"Sản phẩm tuyệt vời, chất lượng cao",2025-10-08 22:42:15
RATING_00016428,CUST_002046,PROD_000905,TXN_00011237,4.4,"Tạm được, có vài điểm cần cải thiện",2025-09-16 22:42:06
RATING_00016429,CUST_003256,PROD_000140,TXN_00012625,3.9,"Sản phẩm bình thường, có thể cân nhắc",2025-10-13 22:42:07
RATING_00016430,CUST_003781,PROD_000865,TXN_00004161,4.3,"Sản phẩm khá tốt, giá hợp lý",2025-09-28 22:42:02
RATING_00016431,CUST_002816,PROD_000310,TXN_00024506,3.9,"Chất lượng ổn, đúng như mô tả",2025-07-08 22:42:13
RATING_00016432,CUST_000639,PROD_000636,TXN_00042373,5.0,"Sản phẩm tuyệt vời, chất lượng cao",2025-10-03 22:42:22
RATING_00016433,CUST_001115,PROD_001006,TXN_00000735,4.6,"Đáng tiền, sẽ mua lại lần sau",2025-10-17 22:42:00
RATING_00016434,CUST_001303,PROD_000356,TXN_00022141,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-08-29 22:42:12
RATING_00016435,CUST_001307,PROD_000724,TXN_00043898,5.0,Chất lượng vượt mong đợi,2025-10-14 22:42:22
RATING_00016436,CUST_004025,PROD_001569,TXN_00032919,3.4,Giá không xứng đáng với chất lượng,2025-10-19 22:42:17
RATING_00016437,CUST_000026,PROD_001464,TXN_00046605,4.3,"Chất lượng ổn, đúng như mô tả",2025-10-20 22:42:24
RATING_00016438,CUST_002955,PROD_000180,TXN_00004118,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-09-24 22:42:02
RATING_00016439,CUST_004290,PROD_001789,TXN_00007524,2.8,Chất lượng không như mong đợi,2025-09-20 22:42:04
RATING_00016440,CUST_004919,PROD_001181,TXN_00005286,3.9,"Chất lượng ổn, đúng như mô tả",2025-10-17 22:42:03
RATING_00016441,CUST_001628,PROD_000249,TXN_00001795,4.3,"Tạm được, có vài điểm cần cải thiện",2025-08-10 22:42:00
RATING_00016442,CUST_000690,PROD_000675,TXN_00035894,4.3,"Sản phẩm khá tốt, giá hợp lý",2025-09-18 22:42:19
RATING_00016443,CUST_000767,PROD_001191,TXN_00000203,3.0,Chất lượng không như mong đợi,2025-09-10 22:41:59
RATING_00016444,CUST_002075,PROD_000224,TXN_00015862,3.0,Không hài lòng với chất lượng,2025-09-30 22:42:08
RATING_00016445,CUST_000184,PROD_001228,TXN_00035418,4.4,"Chất lượng ổn, đúng như mô tả",2025-10-03 22:42:18
RATING_00016446,CUST_002955,PROD_000157,TXN_00001939,4.1,"Chất lượng ổn, đúng như mô tả",2025-10-06 22:42:00
RATING_00016447,CUST_003828,PROD_000220,TXN_00038172,3.4,Chất lượng không như mong đợi,2025-10-18 22:42:20
RATING_00016448,CUST_000839,PROD_001207,TXN_00014404,3.7,"Sản phẩm bình thường, có thể cân nhắc",2025-10-17 22:42:08
RATING_00016449,CUST_002543,PROD_000053,TXN_00001334,5.0,Rất hài lòng với sản phẩm này,2025-10-01 22:42:00
RATING_00016450,CUST_001576,PROD_001815,TXN_00024276,4.9,"Đáng tiền, sẽ mua lại lần sau",2025-10-03 22:42:13
RATING_00016451,CUST_003345,PROD_000929,TXN_00025627,3.9,"Sản phẩm bình thường, có thể cân nhắc",2025-10-09 22:42:14
RATING_00016452,CUST_000594,PROD_000710,TXN_00016585,4.8,"Đáng tiền, sẽ mua lại lần sau",2025-09-06 22:42:09
RATING_00016453,CUST_001999,PROD_001490,TXN_00047558,3.9,"Sản phẩm khá tốt, giá hợp lý",2025-10-12 22:42:24
RATING_00016454,CUST_002261,PROD_000770,TXN_00031121,4.8,"Đáng tiền, sẽ mua lại lần sau",2025-08-03 22:42:16
RATING_00016455,CUST_000881,PROD_000733,TXN_00006709,3.7,"Chất lượng ổn, đúng như mô tả",2025-10-18 22:42:03
RATING_00016456,CUST_004228,PROD_000127,TXN_00007709,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-08-26 22:42:04
RATING_00016457,CUST_002756,PROD_000304,TXN_00046490,5.0,Rất hài lòng với sản phẩm này,2025-10-17 22:42:24
RATING_00016458,CUST_001036,PROD_001589,TXN_00008778,4.7,"Sản phẩm tuyệt vời, chất lượng cao",2025-10-06 22:42:05
RATING_00016459,CUST_003544,PROD_001481,TXN_00048647,3.7,"Sản phẩm khá tốt, giá hợp lý",2025-10-02 22:42:25
RATING_00016460,CUST_001699,PROD_001886,TXN_00036388,3.3,Chất lượng không như mong đợi,2025-10-05 22:42:19
RATING_00016461,CUST_002515,PROD_000065,TXN_00012047,4.5,Rất hài lòng với sản phẩm này,2025-10-11 22:42:07
RATING_00016462,CUST_003391,PROD_001686,TXN_00023229,4.3,"Sản phẩm bình thường, có thể cân nhắc",2025-09-25 22:42:12
RATING_00016463,CUST_000898,PROD_001308,TXN_00017262,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-09-08 22:42:09
RATING_00016464,CUST_000525,PROD_001462,TXN_00046683,2.9,"Sản phẩm có vấn đề, cần cải thiện",2025-08-23 22:42:24
RATING_00016465,CUST_001074,PROD_001614,TXN_00039891,3.8,"Tạm được, có vài điểm cần cải thiện",2025-10-04 22:42:21
RATING_00016466,CUST_004232,PROD_001873,TXN_00048545,3.9,"Sản phẩm khá tốt, giá hợp lý",2025-09-07 22:42:25
RATING_00016467,CUST_001930,PROD_000858,TXN_00049904,5.0,Chất lượng vượt mong đợi,2025-08-29 22:42:25
RATING_00016468,CUST_003850,PROD_000098,TXN_00010125,4.6,Rất hài lòng với sản phẩm này,2025-10-14 22:42:05
RATING_00016469,CUST_002025,PROD_001062,TXN_00022491,4.0,"Tạm được, có vài điểm cần cải thiện",2025-09-06 22:42:12
RATING_00016470,CUST_004169,PROD_001136,TXN_00032961,3.5,"Sản phẩm khá tốt, giá hợp lý",2025-07-15 22:42:17
RATING_00016471,CUST_002784,PROD_000115,TXN_00040070,3.6,"Sản phẩm khá tốt, giá hợp lý",2025-09-18 22:42:21
RATING_00016472,CUST_000435,PROD_001792,TXN_00005399,3.0,Giá không xứng đáng với chất lượng,2025-10-17 22:42:03
RATING_00016473,CUST_004831,PROD_001219,TXN_00046134,4.9,"Sản phẩm tuyệt vời, chất lượng cao",2025-09-17 22:42:23
RATING_00016474,CUST_003330,PROD_001031,TXN_00017731,4.2,"Tạm được, có vài điểm cần cải thiện",2025-09-25 22:42:10
RATING_00016475,CUST_003448,PROD_000168,TXN_00026986,4.4,"Chất lượng ổn, đúng như mô tả",2025-10-20 22:42:14
RATING_00016476,CUST_004838,PROD_000920,TXN_00013684,4.2,"Sản phẩm bình thường, có thể cân nhắc",2025-10-03 22:42:07
RATING_00016477,CUST_002102,PROD_001187,TXN_00033909,4.6,Rất hài lòng với sản phẩm này,2025-08-09 22:42:18
RATING_00016478,CUST_004643,PROD_001247,TXN_00017636,5.0,"Sản phẩm tuyệt vời, chất lượng cao",2025-08-30 22:42:10
RATING_00016479,CUST_003098,PROD_000328,TXN_00030747,1.5,Giá không xứng đáng với chất lượng,2025-10-12 22:42:16
RATING_00016480,CUST_003408,PROD_000480,TXN_00049136,3.9,"Tạm được, có vài điểm cần cải thiện",2025-09-27 22:42:25
RATING_00016481,CUST_003889,PROD_000768,TXN_00001991,4.5,Chất lượng vượt mong đợi,2025-10-19 22:42:00
RATING_00016482,CUST_003505,PROD_000266,TXN_00023608,4.5,"Chất lượng ổn, đúng như mô tả",2025-08-14 22:42:13
RATING_00016483,CUST_001825,PROD_001761,TXN_00017494,3.6,"Sản phẩm bình thường, có thể cân nhắc",2025-10-10 22:42:10
RATING_00016484,CUST_002536,PROD_001411,TXN_00034549,4.4,"Tạm được, có vài điểm cần cải thiện",2025-09-18 22:42:18
RATING_00016485,CUST_004214,PROD_001476,TXN_00022729,2.9,Giá không xứng đáng với chất lượng,2025-10-16 22:42:12
RATING_00016486,CUST_000473,PROD_001669,TXN_00035174,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-09-13 22:42:18
RATING_00016487,CUST_004463,PROD_000391,TXN_00025763,4.9,Rất hài lòng với sản phẩm này,2025-09-21 22:42:14
RATING_00016488,CUST_000337,PROD_001870,TXN_00032495,4.1,"Tạm được, có vài điểm cần cải thiện",2025-10-19 22:42:17
RATING_00016489,CUST_001866,PROD_000963,TXN_00032927,4.0,"Tạm được, có vài điểm cần cải thiện",2025-10-13 22:42:17
RATING_00016490,CUST_001576,PROD_000156,TXN_00042275,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-07-18 22:42:22
RATING_00016491,CUST_003191,PROD_001170,TXN_00002141,3.6,"Chất lượng ổn, đúng như mô tả",2025-06-21 22:42:00
RATING_00016492,CUST_004304,PROD_001042,TXN_00002058,4.8,Chất lượng vượt mong đợi,2025-09-12 22:42:00
RATING_00016493,CUST_002199,PROD_001204,TXN_00045923,3.9,"Sản phẩm khá tốt, giá hợp lý",2025-10-14 22:42:23
RATING_00016494,CUST_004594,PROD_000661,TXN_00003428,4.8,Rất hài lòng với sản phẩm này,2025-10-15 22:42:01
RATING_00016495,CUST_004732,PROD_001020,TXN_00037984,3.2,Chất lượng không như mong đợi,2025-09-19 22:42:20
RATING_00016496,CUST_002722,PROD_001417,TXN_00011902,3.7,"Sản phẩm bình thường, có thể cân nhắc",2025-10-17 22:42:06
RATING_00016497,CUST_004220,PROD_001289,TXN_00042526,3.8,"Sản phẩm bình thường, có thể cân nhắc",2025-08-10 22:42:22
RATING_00016498,CUST_000061,PROD_001507,TXN_00004946,3.8,"Sản phẩm khá tốt, giá hợp lý",2025-10-20 22:42:03
RATING_00016499,CUST_001071,PROD_000700,TXN_00007035,5.0,Chất lượng vượt mong đợi,2025-10-05 22:42:04
RATING_00016500,CUST_000324,PROD_000928,TXN_00031670,4.4,"Tạm được, có vài điểm cần cải thiện",2025-08-26 22:42:17
RATING_00016501,CUST_001613,PROD_000366,TXN_00043406,5.0,Rất hài lòng với sản phẩm này,2025-09-20 22:42:22
RATING_00016502,CUST_002625,PROD_001693,TXN_00012720,5.0,"Sản phẩm tuyệt vời, chất lượng cao",2025-10-13 22:42:07
RATING_00016503,CUST_003170,PROD_001299,TXN_00009826,5.0,Rất hài lòng với sản phẩm này,2025-10-15 22:42:05
RATING_00016504,CUST_002487,PROD_001214,TXN_00038406,4.0,"Tạm được, có vài điểm cần cải thiện",2025-10-14 22:42:20
RATING_00016505,CUST_001825,PROD_001751,TXN_00035821,4.7,"Đáng tiền, sẽ mua lại lần sau",2025-09-25 22:42:19
RATING_00016506,CUST_000347,PROD_000618,TXN_00001817,4.4,"Tạm được, có vài điểm cần cải thiện",2025-10-17 22:42:00
RATING_00016507,CUST_003843,PROD_001049,TXN_00016234,3.9,"Tạm được, có vài điểm cần cải thiện",2025-10-12 22:42:09
RATING_00016508,CUST_000113,PROD_001256,TXN_00009593,3.2,Chất lượng không như mong đợi,2025-09-28 22:42:05
RATING_00016509,CUST_002946,PROD_001431,TXN_00033743,3.8,"Chất lượng ổn, đúng như mô tả",2025-09-07 22:42:18
RATING_00016510,CUST_000031,PROD_000005,TXN_00023999,4.9,"Đáng tiền, sẽ mua lại lần sau",2025-08-19 22:42:13
RATING_00016511,CUST_004559,PROD_000746,TXN_00006006,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-09-28 22:42:03
RATING_00016512,CUST_003063,PROD_001879,TXN_00008889,3.6,"Sản phẩm khá tốt, giá hợp lý",2025-10-05 22:42:05
RATING_00016513,CUST_001922,PROD_000842,TXN_00004991,4.9,Rất hài lòng với sản phẩm này,2025-09-29 22:42:03
RATING_00016514,CUST_003627,PROD_000540,TXN_00036745,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-10-13 22:42:19
RATING_00016515,CUST_003636,PROD_001100,TXN_00000242,3.0,Không hài lòng với chất lượng,2025-10-13 22:41:59
RATING_00016516,CUST_003694,PROD_000425,TXN_00003008,4.6,Chất lượng vượt mong đợi,2025-09-24 22:42:01
RATING_00016517,CUST_003434,PROD_000764,TXN_00040003,3.7,"Sản phẩm khá tốt, giá hợp lý",2025-10-09 22:42:21
RATING_00016518,CUST_003481,PROD_000858,TXN_00006673,3.6,"Sản phẩm bình thường, có thể cân nhắc",2025-10-14 22:42:03
RATING_00016519,CUST_003838,PROD_000901,TXN_00019869,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-10-20 22:42:11
RATING_00016520,CUST_004327,PROD_000750,TXN_00014353,3.2,Chất lượng không như mong đợi,2025-09-21 22:42:08
RATING_00016521,CUST_001683,PROD_000712,TXN_00048106,2.5,Giá không xứng đáng với chất lượng,2025-10-07 22:42:24
RATING_00016522,CUST_003694,PROD_000249,TXN_00025046,5.0,Rất hài lòng với sản phẩm này,2025-09-24 22:42:13
RATING_00016523,CUST_002590,PROD_001725,TXN_00021801,2.7,Chất lượng không như mong đợi,2025-08-24 22:42:12
RATING_00016524,CUST_003626,PROD_001300,TXN_00023338,3.0,Giá không xứng đáng với chất lượng,2025-10-11 22:42:13
RATING_00016525,CUST_000373,PROD_001710,TXN_00037192,4.6,Chất lượng vượt mong đợi,2025-10-18 22:42:19
RATING_00016526,CUST_000565,PROD_001578,TXN_00026291,4.7,"Sản phẩm tuyệt vời, chất lượng cao",2025-09-18 22:42:14
RATING_00016527,CUST_003204,PROD_001784,TXN_00036952,3.5,"Sản phẩm khá tốt, giá hợp lý",2025-09-26 22:42:19
RATING_00016528,CUST_003401,PROD_000083,TXN_00021693,3.6,"Sản phẩm bình thường, có thể cân nhắc",2025-10-18 22:42:12
RATING_00016529,CUST_000054,PROD_000604,TXN_00001920,5.0,Rất hài lòng với sản phẩm này,2025-09-05 22:42:00
RATING_00016530,CUST_002284,PROD_000737,TXN_00016477,4.2,"Chất lượng ổn, đúng như mô tả",2025-10-07 22:42:09
RATING_00016531,CUST_003020,PROD_000785,TXN_00009461,4.1,"Chất lượng ổn, đúng như mô tả",2025-10-16 22:42:05
RATING_00016532,CUST_000883,PROD_000161,TXN_00009061,4.8,Chất lượng vượt mong đợi,2025-09-29 22:42:05
RATING_00016533,CUST_000361,PROD_001863,TXN_00011313,2.8,Không hài lòng với chất lượng,2025-10-12 22:42:06
RATING_00016534,CUST_004446,PROD_000114,TXN_00015264,5.0,Rất hài lòng với sản phẩm này,2025-09-20 22:42:08
RATING_00016535,CUST_002686,PROD_000613,TXN_00023673,3.7,"Sản phẩm bình thường, có thể cân nhắc",2025-09-24 22:42:13
RATING_00016536,CUST_004482,PROD_001423,TXN_00026589,5.0,"Sản phẩm tuyệt vời, chất lượng cao",2025-09-03 22:42:14
RATING_00016537,CUST_003860,PROD_001498,TXN_00024147,4.4,"Sản phẩm khá tốt, giá hợp lý",2025-07-28 22:42:13
RATING_00016538,CUST_000154,PROD_000436,TXN_00045789,2.7,Giá không xứng đáng với chất lượng,2025-09-21 22:42:23
RATING_00016539,CUST_000432,PROD_000953,TXN_00041628,4.1,"Chất lượng ổn, đúng như mô tả",2025-09-06 22:42:21
RATING_00016540,CUST_002062,PROD_001687,TXN_00034778,3.3,Không hài lòng với chất lượng,2025-10-02 22:42:18
RATING_00016541,CUST_003277,PROD_000707,TXN_00045732,4.2,"Chất lượng ổn, đúng như mô tả",2025-08-11 22:42:23
RATING_00016542,CUST_004905,PROD_001242,TXN_00033197,3.7,"Sản phẩm bình thường, có thể cân nhắc",2025-09-10 22:42:17
RATING_00016543,CUST_001008,PROD_001866,TXN_00040822,5.0,"Đáng tiền, sẽ mua lại lần sau",2025-09-15 22:42:21
RATING_00016544,CUST_002700,PROD_000655,TXN_00046577,4.6,Rất hài lòng với sản phẩm này,2025-08-08 22:42:24
RATING_00016545,CUST_003538,PROD_000365,TXN_00017781,5.0,Rất hài lòng với sản phẩm này,2025-10-02 22:42:10
RATING_00016546,CUST_000650,PROD_001240,TXN_00043719,3.7,"Sản phẩm khá tốt, giá hợp lý",2025-10-15 22:42:22
RATING_00016547,CUST_000051,PROD_000771,TXN_00042301,3.5,Giá không xứng đáng với chất lượng,2025-08-22 22:42:22
RATING_00016548,CUST_004885,PROD_001614,TXN_00007080,4.7,Rất hài lòng với sản phẩm này,2025-10-02 22:42:04
RATING_00016549,CUST_003292,PROD_000551,TXN_00022982,3.6,"Sản phẩm khá tốt, giá hợp lý",2025-09-29 22:42:12
RATING_00016550,CUST_000072,PROD_000374,TXN_00032051,4.5,"Sản phẩm khá tốt, giá hợp lý",2025-10-04 22:42:17
RATING_00016551,CUST_002188,PROD_000697,TXN_00008383,5.0,Rất hài lòng với sản phẩm này,2025-10-09 22:42:04
RATING_00016552,CUST_004232,PROD_001483,TXN_00037835,3.6,"Sản phẩm bình thường, có thể cân nhắc",2025-08-12 22:42:20
RATING_00016553,CUST_003910,PROD_001833,TXN_00033131,3.9,"Sản phẩm khá tốt, giá hợp lý",2025-08-26 22:42:17
RATING_00016554,CUST_003401,PROD_001008,TXN_00004167,4.7,Rất hài lòng với sản phẩm này,2025-10-11 22:42:02
RATING_00016555,CUST_002391,PROD_000347,TXN_00034690,4.6,Chất lượng vượt mong đợi,2025-09-25 22:42:18
RATING_00016556,CUST_003199,PROD_001390,TXN_00011330,4.5,Chất lượng vượt mong đợi,2025-08-14 22:42:06
RATING_00016557,CUST_001161,PROD_001694,TXN_00023541,4.3,"Chất lượng ổn, đúng như mô tả",2025-10-14 22:42:13
RATING_00016558,CUST_004626,PROD_001235,TXN_00021993,3.7,"Tạm được, có vài điểm cần cải thiện",2025-09-30 22:42:12
RATING_00016559,CUST_000702,PROD_000381,TXN_00001552,2.6,Giá không xứng đáng với chất lượng,2025-09-26 22:42:00
RATING_00016560,CUST_002900,PROD_001684,TXN_00042244,4.5,"Sản phẩm khá tốt, giá hợp lý",2025-10-14 22:42:22
RATING_00016561,CUST_001189,PROD_000433,TXN_00022373,4.4,"Tạm được, có vài điểm cần cải thiện",2025-09-23 22:42:12
RATING_00016562,CUST_003041,PROD_000671,TXN_00037155,5.0,Rất hài lòng với sản phẩm này,2025-09-08 22:42:19
RATING_00016563,CUST_003819,PROD_000705,TXN_00003800,3.4,"Sản phẩm có vấn đề, cần cải thiện",2025-10-19 22:42:02
RATING_00016564,CUST_003010,PROD_001233,TXN_00039546,3.7,"Sản phẩm bình thường, có thể cân nhắc",2025-10-14 22:42:20
RATING_00016565,CUST_004583,PROD_000285,TXN_00000716,5.0,"Sản phẩm tuyệt vời, chất lượng cao",2025-09-15 22:42:00
RATING_00016566,CUST_000176,PROD_000015,TXN_00015228,4.0,"Tạm được, có vài điểm cần cải thiện",2025-10-20 22:42:08
RATING_00016567,CUST_000801,PROD_001474,TXN_00026064,3.7,"Sản phẩm bình thường, có thể cân nhắc",2025-10-15 22:42:14
RATING_00016568,CUST_004010,PROD_000764,TXN_00034257,4.2,"Chất lượng ổn, đúng như mô tả",2025-08-05 22:42:18
RATING_00016569,CUST_001302,PROD_000896,TXN_00042066,5.0,Rất hài lòng với sản phẩm này,2025-09-16 22:42:22
RATING_00016570,CUST_004564,PROD_000684,TXN_00042150,4.7,"Sản phẩm tuyệt vời, chất lượng cao",2025-10-10 22:42:22
RATING_00016571,CUST_002803,PROD_001685,TXN_00029292,3.9,"Sản phẩm khá tốt, giá hợp lý",2025-10-15 22:42:15
RATING_00016572,CUST_003982,PROD_000419,TXN_00049860,4.2,"Sản phẩm bình thường, có thể cân nhắc",2025-09-25 22:42:25
RATING_00016573,CUST_004319,PROD_000507,TXN_00041845,4.3,"Tạm được, có vài điểm cần cải thiện",2025-06-21 22:42:21
RATING_00016574,CUST_002859,PROD_001354,TXN_00016207,3.6,"Sản phẩm khá tốt, giá hợp lý",2025-10-04 22:42:09
RATING_00016575,CUST_000330,PROD_001111,TXN_00026117,3.4,Không hài lòng với chất lượng,2025-09-20 22:42:14
RATING_00016576,CUST_001870,PROD_000778,TXN_00012837,3.4,Chất lượng không như mong đợi,2025-09-24 22:42:07
RATING_00016577,CUST_002615,PROD_000219,TXN_00033527,4.4,"Sản phẩm bình thường, có thể cân nhắc",2025-10-14 22:42:18
RATING_00016578,CUST_001481,PROD_001813,TXN_00011113,4.7,Rất hài lòng với sản phẩm này,2025-10-07 22:42:06
RATING_00016579,CUST_003907,PROD_000295,TXN_00036929,4.4,"Tạm được, có vài điểm cần cải thiện",2025-05-29 22:42:19
RATING_00016580,CUST_004094,PROD_001683,TXN_00024928,4.0,"Sản phẩm khá tốt, giá hợp lý",2025-09-28 22:42:13
RATING_00016581,CUST_001476,PROD_001538,TXN_00031478,4.0,"Chất lượng ổn, đúng như mô tả",2025-09-18 22:42:17
RATING_00016582,CUST_000179,PROD_001509,TXN_00020229,3.8,"Sản phẩm bình thường, có thể cân nhắc",2025-10-19 22:42:11
RATING_00016583,CUST_002380,PROD_000104,TXN_00045661,3.8,"Tạm được, có vài điểm cần cải thiện",2025-07-22 22:42:23
RATING_00016584,CUST_004919,PROD_001485,TXN_00045445,4.8,Rất hài lòng với sản phẩm này,2025-10-08 22:42:23
RATING_00016585,CUST_004729,PROD_000614,TXN_00018451,3.5,"Sản phẩm có vấn đề, cần cải thiện",2025-09-21 22:42:10
RATING_00016586,CUST_003879,PROD_000615,TXN_00028038,4.5,"Tạm được, có vài điểm cần cải thiện",2025-10-14 22:42:15
RATING_00016587,CUST_001106,PROD_000906,TXN_00006570,4.4,"Sản phẩm khá tốt, giá hợp lý",2025-09-17 22:42:03
RATING_00016588,CUST_000931,PROD_000794,TXN_00029755,3.3,Giá không xứng đáng với chất lượng,2025-09-06 22:42:16
